DOY,StationCode,mean_IPWV,std_IPWV,mean_ZWD,std_ZWD,mean_ZTD,std_ZTD,mean_TSURF,std_TSURF,mean_PSURF,std_PSURF,mean_RHSurf,std_RHSurf
111.0,ROPA,0.0333847780482816,0.005101080036383067,0.20560092216446313,0.0321703039715867,2.4279130245813465,0.032682890887240655,26.544653779665634,5.6699671801819,974.7595916493734,1.1307118563639402,52.441039641698204,20.751100527263787
111.0,TRIV,0.04449278229365466,0.009269721189496708,0.27282756715316825,0.0583183007544803,2.542817593298024,0.05967982419183462,29.84898486773173,3.676775550186312,994.4426259358725,1.3520454218798545,77.0063284699122,16.51733978418319
112.0,BOMB,0.03678330522852543,0.011738038384773181,0.22602658140757265,0.07173280282454587,2.5044122795871546,0.07286727737966978,28.125,0.6061033790407762,998.5750024414062,0.5217747845699864,56.934999893188476,5.676288448254775
112.0,MANI,0.03188296092121407,0.004392190229857056,0.19359793629842958,0.02742120975328203,2.3531586417519033,0.027524891272160335,31.574545454545454,3.8352235946419935,946.6135227272728,1.1381766420213526,28.262045454545454,11.219012204667791
112.0,ROPA,0.02837079822626877,0.005120354563262393,0.1747664866175037,0.031863499825150125,2.398700355934477,0.033677499338861175,26.435312500000006,6.048838418829294,975.4709375000001,1.0324075879377883,49.72229166666667,19.77994132709975
112.0,TRIV,0.045342663707116725,0.008765751780616404,0.279099090198164,0.054256823172892314,2.5500341007962297,0.055195003312916095,28.42408973693848,3.830200930318448,994.8566065503193,1.2149251516391188,79.86717334706296,15.880738559425957
113.0,BOMB,0.034194848043662754,0.013268180676237626,0.20715760723744295,0.07778254702564355,2.487494101442026,0.08143936503905176,31.160000122070336,4.543139033781994,999.4299990234374,1.6443833539028665,52.35000004577637,18.530947040334176
113.0,MANI,0.039541110777180456,0.004741554987343643,0.2412790655304178,0.028396034652858528,2.4030622333765748,0.028799670969187164,29.828125,2.5882570085107983,947.5877083333334,1.2043827675938852,42.15322916666667,8.392022715185707
113.0,ROPA,0.02949577804280627,0.0038479183538053844,0.18119737296290617,0.02391915527638676,2.4070572461491815,0.02474903085542387,27.154479166666665,5.820581426879085,976.3157291666666,1.21905549702406,43.193125,16.536937240295547
113.0,TRIV,0.0449167471975372,0.008898204144251624,0.2764089581950687,0.05453013785155507,2.5484230350223056,0.05501569046227558,28.41459888739335,3.6056559054948196,995.3293257092928,1.4365071052208032,75.37429927303916,13.107239399249298
114.0,BOMB,0.026480167555491256,0.0023289710016177706,0.1631607716909393,0.014350208887599579,2.438477653402889,0.014350190740283139,27.450000190734855,3.814697322468419e-07,997.2299951171875,9.765625009094947e-06,75.33000045776367,9.155273434184134e-07
114.0,MANI,0.02733673740653807,0.006644163558822425,0.16570130205190103,0.04099241454759962,2.3233581399701206,0.043361537467130354,32.18988764044944,3.8992800892606594,945.7789887640449,1.5682720984804752,28.94123595505618,14.701857552721382
114.0,ROPA,0.03133935649543804,0.0049626256130941545,0.19399552317040605,0.03026872640197393,2.4204639229834335,0.03198928710108881,24.678707060019175,4.877057598317018,976.5826437632244,1.4456957703135167,49.070676186879474,16.640341487582504
114.0,TRIV,0.043274066383903194,0.004973016372154485,0.2646733746683366,0.029251593581009486,2.53388063733876,0.028564668754316375,30.192636367442997,3.888822530321088,994.0997112895168,1.1570876065544553,67.57717147117437,15.91339888947461
115.0,BOMB,0.03780788443326146,0.004922751872738866,0.22847894271301897,0.029498023271046718,2.5049975065304095,0.031166481998549805,33.436666697184265,4.491264022549036,997.756665201823,1.0314439781009739,54.82666659545898,16.875445734965897
115.0,MANI,0.02534863609769147,0.004901534388868293,0.15324105436871138,0.03021658857940318,2.311068631167112,0.032083071681354526,33.062340425531914,3.9843466364541475,945.8538297872342,1.2847476689477966,27.29031914893617,11.743221284366902
115.0,ROPA,0.031324752440810656,0.006310371890769842,0.19272313509469943,0.03942998889950289,2.4180607786251676,0.040849675885417276,26.8934375,6.317727077646803,976.0866666666667,0.9184754721724671,43.134791666666665,18.827055055462154
115.0,TRIV,0.045363026490834436,0.007144864545646606,0.27837562615620626,0.04546930455924159,2.5481237128468996,0.04596616566598046,29.583736075150338,4.287627347799635,994.3366374126234,1.21621179682751,72.70603017064145,19.70359698614667
116.0,BOMB,0.02358544378549818,0.0019971729720158157,0.14064765732613602,0.011909796467657573,2.4127702353401506,0.011909789329805914,37.56999993896484,1.364787561361941e-07,995.8300034179687,7.642810337271582e-06,33.54000018310547,4.094362751610752e-07
116.0,MANI,0.029689067366104525,0.0043453521158119575,0.17900588324885913,0.02712287560357276,2.3369265760877065,0.027805687117225333,33.86148616711299,4.055358446258473,945.8946459960938,1.1943890624465232,22.1919313844045,7.635358672293043
116.0,ROPA,0.025291933457700626,0.0055247125279463734,0.15522311228503596,0.03495235357830735,2.3794843361353175,0.03657898343395466,27.96023891766866,6.563566113860063,975.6145230356852,1.3041138956866458,40.87078323523203,18.707884883301617
116.0,TRIV,0.04332010760529206,0.006674494952564901,0.264707335171341,0.04095629334556246,2.5340526943818866,0.041876846940101214,30.607499999999998,3.3193737519693562,994.1602083333333,1.0784306133077002,70.37489583333333,14.87011428794021
117.0,BOMB,0.031476931587487364,0.002306327473533303,0.18701005522115632,0.013702316677167418,2.46102641581776,0.013702317176820996,38.74000033569337,7.506331670903823e-07,996.6599946289061,1.2010130730643704e-05,43.18000006103516,1.364787561361941e-07
117.0,MANI,0.037897302202353704,0.004602300770498305,0.2305567697554031,0.02882758875650545,2.3911557722037906,0.029808967454967743,30.947083333333335,2.8849047842233984,947.0686458333333,0.8569819991865716,34.53916666666667,7.9478089223802195
117.0,ROPA,0.03089263507168978,0.007236753407771407,0.18829758526817944,0.04556791148927014,2.4089158016375474,0.046585511142173755,30.25352374235789,6.779039270629517,974.0166124216715,1.7036492012671354,38.96423250277837,22.361286789275884
117.0,TRIV,0.05014520533654984,0.008652602079163485,0.3060080201750364,0.053245321655462544,2.575441422615181,0.05343146770203488,31.054637461503347,3.2120712484996967,994.1987786102295,1.1749901615145164,67.35862356503804,14.477913119440045
118.0,BOMB,0.039577969711194774,0.0016358821116603229,0.24073077714037824,0.009950119857589932,2.5177132646690916,0.009950119857589786,31.399999999999977,0.0,997.96,0.0,47.03,0.0
118.0,MANI,0.03774256748968006,0.0041389477610498954,0.2278707099232433,0.02421335245879947,2.3885003680682617,0.024950937501552944,33.04416666666666,3.056366837539963,947.0820833333333,1.075007874308289,27.777395833333333,4.889713638110041
118.0,ROPA,0.03416816842866314,0.00443670181628367,0.20941608564188138,0.026395571412609925,2.4357314354963724,0.026546205807338994,27.616503260135648,5.259141718598244,976.5155122884115,1.0727885343414019,41.99119744141897,15.111562155800684
118.0,TRIV,0.05344916694374047,0.010007307816150321,0.3263579870216673,0.060879589317532144,2.596245226774443,0.06117328514453329,30.768020189603174,3.346826630831474,994.3975968933105,1.2538599522025764,73.33838836987813,17.186194282891147
119.0,BOMB,0.03590684355026549,0.002167369722523913,0.21929483407096115,0.013236885927769088,2.4973725170314767,0.013236874550549236,30.139999877929675,2.729575077045254e-07,998.4400004882813,1.091830049089553e-06,48.88999987792969,2.7295751743605925e-07
119.0,MANI,0.03131226169683144,0.0036054386325334465,0.1888541245292061,0.02288616957985217,2.3494764158013908,0.02293718442677357,33.69708333333333,3.661384528653969,947.0788541666667,1.1491789927840992,18.6865625,6.149880243271323
119.0,ROPA,0.03331138077123662,0.004677582704894641,0.20391184274590937,0.029685287030899163,2.431158513176879,0.029646359690597462,28.350127607186632,4.685945110103402,976.9240121714274,1.093106967476921,39.5886466217041,12.849051622219076
119.0,TRIV,0.05041954514492177,0.00726640821852715,0.307814059343804,0.04356493987079397,2.5792916803261403,0.04310012702781885,30.72586500644684,3.4581074874610196,995.0943146260579,1.379351998052867,70.80491210619608,16.23707312214463
120.0,MANI,0.03227498404972875,0.0038121220291385564,0.19414905246470446,0.02298647558894128,2.354411318319797,0.024322893270603854,34.27989582856496,3.923918422472301,946.9210418446859,1.3896319136518869,18.708750004768373,4.130291503339078
120.0,ROPA,0.03338503223920307,0.008383612728790228,0.2082504432583285,0.051612398327163335,2.4385546119329042,0.05353642127951512,22.042604166666667,3.181607751400531,978.2651041666667,1.5981555123537576,63.8709375,14.119788881538222
120.0,TRIV,0.05668298114825301,0.00941503735693581,0.34769824042474856,0.05900487424962466,2.6207364687887433,0.058899623217858105,29.5984029841423,3.677090879445624,995.7779889678955,1.2992278190878568,79.42055099805195,16.96533106177104
121.0,BOMB,0.03771915110671639,0.0023698608753214044,0.22376734311233942,0.014064327602315614,2.4994378893504914,0.014609050752184221,39.19,1.1805836597961998,997.385,1.871014282266241,25.169999999999998,2.719558787744807
121.0,DHAN,0.03433017777862612,0.001822847263837448,0.2012678979717211,0.010527887763394406,2.4239869913080403,0.010219367890495523,42.280716361999524,0.27856727600098513,974.4203521728516,0.14070434570305995,13.159069662094115,0.8618606758117673
121.0,MANI,0.025151307323039943,0.004380122332641495,0.15169201760432596,0.026130389252751674,2.3065914368899603,0.028884299157967117,33.34697916666667,3.9365630533811657,944.5703125,2.1089935005889298,17.7103125,5.539402865999375
121.0,ROPA,0.02263781228177897,0.004112913250937923,0.1400329943292159,0.026346233360842308,2.3613489131935275,0.027914070538146856,25.31382247765859,6.1392295304101605,974.3226418304444,2.086107560082567,41.79225137233734,20.60991488407107
121.0,TRIV,0.051262165191468735,0.007664379338666406,0.3150567957112422,0.04529869519995482,2.5872863733555533,0.04520685049682868,28.578284197355572,3.4354657316154005,995.4237340409128,1.4292003699174387,82.82595726254111,13.917954663300254
122.0,BOMB,0.02818885068002125,0.0021923623024359376,0.17422557350063816,0.013614047174865796,2.4498048562470216,0.013087079201342534,26.49499993896485,0.15284335590485768,997.344997314453,0.3320363235992522,78.1650002746582,2.419142120513762
122.0,MANI,0.01656881822280114,0.004757170722399916,0.10022006107030851,0.028429156008693657,2.251853341639409,0.028138445509513197,32.08479166666667,3.9496558088992906,943.1386458333333,1.017669804573318,12.679791666666667,4.692862212511043
122.0,ROPA,0.024458902947801325,0.004444434244136956,0.15251431177370714,0.027322172003185416,2.3731267149856925,0.02656584767784756,22.327083333333334,5.640480367125643,974.0140625,0.8569254443096223,48.130208333333336,20.733810931558484
122.0,TRIV,0.047743801645114166,0.006748736196613275,0.2912825006043032,0.04011521351900039,2.559391172693528,0.04027686930978199,30.915624999999995,3.130557983726489,993.6184374999999,1.3479148248312611,72.61197916666667,14.201044559045032
123.0,BOMB,0.024512560623921428,0.0068046628664711764,0.14848484026029976,0.042735240065406965,2.4243493256461965,0.045529155719071866,33.55000000000001,3.6049965325919695,997.47,1.2754519896011793,54.435,13.128722752465722
123.0,MANI,0.013897132590169788,0.004072144675667723,0.08440685720899475,0.02500229431893242,2.239985929924307,0.025508483321362355,31.629479166666666,3.87037965492348,944.8682291666668,1.0418879571963982,13.952395833333334,5.523892171818455
123.0,ROPA,0.020181814688001454,0.004378000958779118,0.12503195680865173,0.027947480963426617,2.346618286268234,0.028408159981023647,24.864166666666666,6.783440156062205,974.44125,0.8910257247157535,42.668958333333336,20.79836919108736
123.0,TRIV,0.04500779082868372,0.006730424353913687,0.27382147738360957,0.040679061120240965,2.54258930626707,0.041794596373469835,31.871702076594033,2.9459218094703776,993.9072026062012,1.5279016603158744,72.6558544286092,13.18907114406079
124.0,BOMB,0.020937627413751245,0.008837847734596895,0.12578601581146467,0.05260800119695441,2.40042367445833,0.05436520510196899,34.42384618318999,2.8525471827300475,996.9323091947116,0.8240749931773825,51.804615443303035,7.8000584261334405
124.0,DHAN,0.024297381460350497,0.005109340144173877,0.14818705868137935,0.03207452495950434,2.3767772136286527,0.03244053557634283,30.227083361943567,4.973026813307291,976.9941674804687,1.0688193084528836,18.1291667397817,6.851228346108476
124.0,MANI,0.01631491814975633,0.0038810874779286026,0.09852881129259423,0.023808288945301407,2.256388762893677,0.024779810498147092,33.354687500000004,3.908865484382905,945.8680208333334,1.145547554473997,13.524791666666667,5.394750660872333
124.0,ROPA,0.0256846661015831,0.005853788915210668,0.15762317952496305,0.037011162172133835,2.381000270346418,0.03767035068547796,27.907262275218965,5.235352927642747,975.2267209879557,0.7563668349136827,36.281344873905184,16.092262829538804
124.0,TRIV,0.04297952566471161,0.0065679549844435865,0.2620345571054527,0.039870596346450696,2.534190681559981,0.040801845153263634,31.247838097413382,2.580453332749782,995.3915558115641,1.3516191140854619,70.2537371969223,9.86635495322787
125.0,BOMB,0.02949337882994287,0.008160091811986224,0.18139541964583908,0.04981383364196953,2.458571839998733,0.0530675604600025,27.805000061035162,0.6798897934412831,998.0449965820311,1.438834276626048,81.70999981689452,1.1173375918997295
125.0,DHAN,0.024059506133198735,,0.1493898332118988,,2.379111051559448,,24.450000762939453,,977.489990234375,,28.5,
125.0,MANI,0.0198786380124245,0.006104028857011203,0.11941515346605186,0.03736998956200198,2.276062898024384,0.03620776607725087,35.16427083333333,4.094826709216006,945.3366666666667,1.661384119637178,14.227916666666667,6.249147127773631
125.0,ROPA,0.02625430662132162,0.0038741842414024147,0.15986865962603033,0.023687083108599113,2.3807329793765866,0.025407016192259324,29.774018925825754,7.3798558767179445,974.1245591990154,1.9257928953577264,36.06789550304413,18.829959264277043
125.0,TRIV,0.046585330357166034,0.0083791462542953,0.28374284295729807,0.0515125563474726,2.556022466755863,0.05146872496512305,31.66505402167638,2.6928584288757658,995.4456579844158,1.49658568172715,68.84039525508881,11.046151439206819
126.0,MANI,0.031092671854772644,0.0069442230897526205,0.18776769231893078,0.04192026220569266,2.3412443545838975,0.04354736795877936,33.18630952380953,3.3276960370636193,943.9466666666667,1.0978888101066961,25.532142857142855,8.265135378366132
126.0,ROPA,0.02820921011124024,0.004885356295254162,0.17230334638369527,0.03154299615446187,2.3872479412189707,0.03266029417507493,29.44085578282674,6.826804737016058,971.5280249532065,1.0620166697444389,40.65843269745509,20.620027994902728
126.0,TRIV,0.05158549346642293,0.007259222770233862,0.3142401546551305,0.04417851557590087,2.585312976265017,0.04470499964205547,31.531562499999996,2.5713512024962553,994.9169791666667,1.3434998441162755,68.52729166666667,10.565170930857931
127.0,BOMB,0.025545903761899726,0.0036201586552476422,0.155675168780849,0.022061007470544968,2.430512917504567,0.022061007470545062,30.79000000000002,0.0,997.0200000000001,0.0,59.9,0.0
127.0,MANI,0.03404469899572644,0.0043523173682050945,0.20471357351785457,0.024947856507834976,2.3594894194532223,0.024958969921469707,34.123125,3.7468671299465224,944.5161458333333,1.1126255054380263,27.275104166666665,8.180879504229317
127.0,ROPA,0.028218366827024177,0.0039601497738933344,0.17160248681178047,0.024054414963579587,2.3908239400037283,0.024581772276630453,30.031145833333337,6.876385352447237,973.4039583333333,0.8831039506871872,41.95802083333333,19.111414479574446
127.0,TRIV,0.04942007478077961,0.006673119054111299,0.3014250187269938,0.0398505668484993,2.5738776702477093,0.040594045523885715,31.02927083333333,3.209755932610733,995.5214583333333,1.129075056165871,64.28166666666667,11.859368197129555
128.0,BOMB,0.024814689850589787,0.0014752103974167423,0.14912990471766344,0.008865661330359063,2.4258842285441156,0.008865661330359115,35.10000000000002,0.0,997.86,0.0,51.44,0.0
128.0,MANI,0.03163128849149973,0.0038447090687451814,0.18961233787705023,0.02348301150155567,2.3452769613736577,0.022701262433204895,35.4371875,3.9837677757105143,944.9057291666667,1.0781775508423825,25.241145833333334,10.802390853275485
128.0,ROPA,0.02976508674050271,0.004429565388643212,0.18069398673488526,0.026089473773138906,2.4040459839897657,0.02663134278360629,30.419909462134044,6.671825737488314,975.2157148488363,1.0350627907184757,42.52760783195496,19.02366662237845
128.0,TRIV,0.04553019894006102,0.006439144799508578,0.2776254262154026,0.03948965650754307,2.5517449065617104,0.040249982689312507,31.283541666666665,3.595331176947379,996.2516666666667,1.299487888335187,60.76322916666666,15.903407347238293
129.0,MANI,0.03448319772527839,0.004512926594814284,0.20881289809765238,0.026865755368936102,2.364203283811995,0.02621724135948442,32.08083333333334,4.22227393627918,944.7855208333334,1.4801990405217695,40.30166666666667,14.337597953901462
129.0,ROPA,0.04257000479643616,0.0038102916563498893,0.25711144947862397,0.023978910657671767,2.48092538883883,0.024367874534053296,32.240208333333335,3.237410589431221,975.4183333333334,1.4720430962418036,45.849375,8.045930231457003
129.0,TRIV,0.05513479912302512,0.011429866674709816,0.3374252971391423,0.07151670716853734,2.608664955850126,0.07108577083912627,30.39899508158366,4.177255968298393,994.9900680033365,1.3319441594428356,69.42015209833781,18.518104360345603
130.0,BOMB,0.047093500815927135,0.00061162500314154,0.2839697705812674,0.0036880409755346375,2.5649907556483305,0.0036880409755350946,34.05000000000001,0.0,999.7299999999999,0.0,50.81,0.0
130.0,MANI,0.031728124147378356,0.004632978648749619,0.19137781945789564,0.02684123615220421,2.3457705928234134,0.02701441665247762,33.101568068663276,3.910182102238316,944.3482307434082,1.3507715883611056,34.893873624801635,10.905677568095797
130.0,ROPA,0.04197813794557439,0.006090457375801614,0.25427378855978167,0.036584323475331096,2.4778599708374474,0.037852569135755736,31.127732265790304,3.2856572972214875,975.3184335072837,1.3962566912683156,45.9912299712499,10.710181143140524
130.0,TRIV,0.06036735998417978,0.008036014710507624,0.37091966202241305,0.04853766163980126,2.641884859249642,0.049761187085531136,28.793668304284413,3.072156073804256,994.8698324330649,1.0989464860937181,78.84540653864542,13.111519110207002
131.0,BOMB,0.033464792445643335,0.0019377376179626597,0.20678538285345108,0.011935682330784009,2.486642714103746,0.012177689174365654,26.530000137329104,0.2740641121339711,999.2200002441407,0.39001964918727144,84.19000048828124,1.3492382109921872
131.0,MANI,0.03596498504188232,0.004825210443495624,0.2176002175179886,0.030748730142403303,2.376144575369438,0.031636210047584025,32.770833333333336,3.887787265857204,946.1680208333333,1.4506692610049396,35.8346875,7.769256410009499
131.0,ROPA,0.0438189712181262,0.0050795460199254665,0.26702185867373324,0.03136887475610431,2.494800345296397,0.03254212255728644,29.457265878518424,5.044038281082328,977.1572794596354,2.219986691929874,54.52340928395589,14.533574891125495
131.0,TRIV,0.06045738654416618,0.0071982518606146535,0.3728160797398217,0.042881697296964276,2.646056145186488,0.042367101336026204,27.67851050297419,3.6103255095502096,995.8664108022055,1.0320720454183328,83.55441840966542,15.748604773592342
132.0,BOMB,0.054568517475447866,0.002108475580661935,0.334213639636793,0.01291373040155284,2.6163754432173874,0.01291373040155295,29.23000000000001,0.0,1000.2299999999999,0.0,71.52,0.0
132.0,MANI,0.0343120743229447,0.003934807304065192,0.20705406747440933,0.02431236682162388,2.369096297901651,0.026217379731601383,33.33345782178513,3.047043300832906,947.7012652977478,1.243640109152681,32.82281302188305,8.282115483397318
132.0,ROPA,0.03966501138923196,0.005814329902561586,0.24177436332703503,0.034015862712933526,2.470666208326381,0.03558020377407071,29.026666666666667,5.037846797082775,977.645625,0.971195478724381,52.834583333333335,18.840846439621643
132.0,TRIV,0.06046043485719777,0.0074629101572592366,0.3715430450401637,0.045506023283316155,2.6466021429940243,0.046276252294756105,28.818477648099265,3.6820213049633628,996.663297144572,1.1696279679774348,76.57035339991252,17.06982534187114
133.0,BOMB,0.05550673363038905,0.004575487791728583,0.33920373843970525,0.028146392335654837,2.618798715046216,0.028509228468269476,29.919999740600577,0.8327331975986475,999.1050017089844,0.8063769431825059,64.23999977111816,6.514291449169098
133.0,MANI,0.038637770315621725,0.004869193881712533,0.23400320297950772,0.031149309212665583,2.396042310246892,0.03132887792073692,32.419583333333335,5.319372126911353,947.6998958333334,1.5746876012932063,38.846666666666664,19.68821927563826
133.0,ROPA,0.03616134697704324,0.010492555691348967,0.21957956337071904,0.061816526008409825,2.449987750503912,0.06335468076941264,29.270312500000003,5.757621850642849,978.3107291666666,1.3124154066306155,48.0328125,16.469225124974926
133.0,TRIV,0.06118931086534573,0.0071256633089059355,0.377092738293142,0.04430618092192351,2.650964634887044,0.04513903481188434,28.014858810901643,3.5091873958254385,996.1432042439778,1.310406625371625,80.88517299652099,14.022940647665248
134.0,BOMB,0.03860986022199244,8.26734322129989e-05,0.23962927643148477,0.0005131066164809616,2.519737606687722,0.0005131066164807026,25.19,0.0,999.33,0.0,84.04999999999998,0.0
134.0,MANI,0.03293999337880934,0.004550309883542971,0.2001857029612458,0.028283094398924114,2.3623821468897543,0.03077775795222289,31.242796568870546,4.341886986216409,947.7688627115886,1.4151447437514535,39.71088896751404,13.707266483875795
134.0,ROPA,0.020600630379343027,0.004445978708623864,0.1255495931790848,0.026324714275861735,2.355826472532107,0.027689594668644974,28.98577844619751,7.208532737735111,978.2531345621745,1.1452562314697396,40.7497607533137,21.282789554581434
134.0,TRIV,0.06150996588064578,0.007583303346916135,0.3807136956573587,0.04554018225080129,2.652813519946871,0.04593415250409906,26.560777119000758,3.2578075546339997,995.366890894572,0.8943532318644765,86.6272075843811,13.31265000013869
135.0,BOMB,0.03881575652719293,0.007861841023336915,0.24108779389904922,0.04883637533157105,2.5307762148925206,0.048992983013539056,24.96348077406332,0.05499503879469174,1003.528781248999,1.0175447568818727,4.543243325723184,19.26791107290503
135.0,IITK,0.0006560203261314359,0.0014728336785305933,0.004088469040430728,0.009179125159925163,2.2487548427950954,0.04988601003466679,22.91730524128392,0.008934406565750907,1000.0370538987787,0.0042702039690584,0.0,0.0
135.0,MANI,0.03445509114125054,0.005480073919800828,0.20923616258770403,0.03397564391385656,2.372833676431767,0.03702697812820553,31.415673120816546,5.114791745300169,948.3830020141601,1.8168514479679232,36.22955968221029,14.17879762131553
135.0,ROPA,0.020310653204558715,0.0054660336525957295,0.12419770059766198,0.03448864960005148,2.353375550524839,0.03592868954267154,29.37855085929235,6.88313603254473,977.7710734558106,1.7088899320269577,39.37628818909327,20.69288513037819
135.0,TRIV,0.06215146503650661,0.007610891066018086,0.3839831733461581,0.04573632139401833,2.6576711080411193,0.046993539019906966,27.107419722874962,2.8788231980286754,996.0626145426432,1.0973320321008457,87.02977075576781,14.018069911152256
136.0,BOMB,0.03376799374082095,0.004952381275243687,0.20540949073519363,0.03188747247890114,2.482362142803118,0.03405780787559821,31.694615337665248,4.481033329766384,997.9469227013221,1.5041635207024049,69.8199999178373,22.38189755528909
136.0,MANI,0.029043066661032933,0.0037991016846245,0.17553416876690678,0.022744067209980574,2.3402139434836227,0.024155542900920573,32.693333333333335,3.646343421960849,948.8573958333333,1.2539665443298889,35.518229166666664,11.042372932890613
